feature_file,feature_tokens,scale,metric,pct,base_backend,variant_backend,base,variant,improve_pct
tokbuf2,tokbuf,0.4,itl_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,2.3789898119867017,2.5005569914355874,-5.110033630087916
tokbuf2,tokbuf,0.4,tpot_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.3314974312256724,1.3324544722889,-0.0718770491616048
tokbuf2,tokbuf,0.4,tpot_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.4379857958061308,1.437616238763564,0.025699630945216056
tokbuf2,tokbuf,0.4,tpot_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5552822079217998,1.6106813300426637,-3.5619980630325148
tokbuf2,tokbuf,0.4,e2e_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,172.4531474756077,172.86579599021934,-0.2392815211853485
tokbuf2,tokbuf,0.4,e2e_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,186.90772137488239,186.861148418393,0.02491762038871969
tokbuf2,tokbuf,0.4,e2e_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,205.66953392291904,205.53501791786397,0.06540395287981252
wupcg16,wupcg16,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,8.129063513479196,8.06313099747058,0.8110714831947073
wupcg16,wupcg16,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,11.809300305321813,11.507742403773591,2.5535628170309623
wupcg16,wupcg16,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,19.647615879948706,14.800841882242814,24.668509539888998
wupcg16,wupcg16,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,1.130498989368789,1.2711859890259802,-12.444681594606603
wupcg16,wupcg16,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,1.388317396049388,1.5225702081806958,-9.670181509886655
wupcg16,wupcg16,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,2.3173071982455427,2.553374816779981,-10.187152515349169
wupcg16,wupcg16,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,1.1819541535897575,1.3324910677072181,-12.736273539905019
wupcg16,wupcg16,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,1.386030032400291,1.43682103293065,-3.6644949491029846
wupcg16,wupcg16,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,1.6862544108239022,1.5821802904407718,6.171910935567537
wupcg16,wupcg16,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,154.21788199455477,172.4459940160159,-11.819713632239315
wupcg16,wupcg16,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,181.0461762972409,186.8058191088494,-3.181311491579
wupcg16,wupcg16,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,224.62867376365466,207.18130430526793,7.767204945858406
wuppf16,wuppf16,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,8.001581489224918,7.839722995413467,2.022831286907627
wuppf16,wuppf16,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,10.72062729508616,10.135636199265718,5.456687185539737
wuppf16,wuppf16,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,13.403965632023743,13.842368745245032,-3.27069708515135
wuppf16,wuppf16,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,1.2767535081366077,1.2743640108965337,0.18715415503822622
wuppf16,wuppf16,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,1.5208356111543253,1.5181579947238788,0.176062186524826
wuppf16,wuppf16,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,2.5322177947964506,2.5815161847276618,-1.9468463586550997
wuppf16,wuppf16,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,1.3360305393424516,1.3328196624488684,0.24032960318134045
wuppf16,wuppf16,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,1.4339606955872986,1.438577546499555,-0.3219649552783238
wuppf16,wuppf16,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,1.5736880561558704,1.579042649948264,-0.3402576369216084
wuppf16,wuppf16,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,172.872560491669,172.12968297826592,0.4297255222519096
wuppf16,wuppf16,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,186.39619391178712,185.87537861894816,0.27941305125867494
wuppf16,wuppf16,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+wuppf16+wpl4+pmeta+fastplan,206.47802787745604,206.0811709970585,0.19220295954834912
